,kl_loss,kl_scale,elbo_rec,elbo_reg,reg_loss,epoch,cat_acc,reconstruction_loss,0_acc,1_acc,2_acc,3_acc,4_acc,5_acc,6_acc,7_acc,8_acc,9_acc,10_acc,val_kl_loss,val_kl_scale,val_elbo_rec,val_elbo_reg,val_reg_loss,val_epoch,val_cat_acc,val_reconstruction_loss,val_0_acc,val_1_acc,val_2_acc,val_3_acc,val_4_acc,val_5_acc,val_6_acc,val_7_acc,val_8_acc,val_9_acc,val_10_acc,loss
0,0.0,0.0,,4.6596955024099e-310,4.6596955024083e-310,4.65969550241304e-310,4.6596955023403e-310,1.13737890966e-313,4.65969501278287e-310,4.65969518853867e-310,4.65969517413517e-310,1.13737849905e-313,4.6597004120488e-310,4.6596953100449e-310,4.6597004576795e-310,1.13737890477e-313,4.65969547372245e-310,4.65970028562886e-310,4.65969559272537e-310,1.1373788844e-313,6.904407927776e-310,6.904407927776e-310,6.904407927776e-310,6.9044079277768e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,6.90440792777757e-310,"<reg_vae name=reg_vae, built=False>"
1,1.7264379262924194,1.0,3.194899797439575,665.9777221679688,664.2513427734375,0.0,0.5906389951705933,1.4684616327285767,0.024723311886191368,0.6313187479972839,0.0063402606174349785,0.003346031066030264,0.011534839868545532,0.632936954498291,0.0015430113999173045,0.004685537423938513,0.6103509664535522,0.0071271928027272224,0.6303000450134277,598.695556640625,1.0,602.1526489257812,9394.8251953125,8796.1298828125,0.0,0.35188111662864685,3.4571187496185303,0.0747532919049263,0.38371220231056213,0.018977535888552666,0.059800293296575546,0.03909348323941231,0.31729283928871155,0.02973760850727558,0.0335526317358017,0.3003757894039154,0.07840819656848907,0.49006420373916626,"<reg_vae name=reg_vae, built=False>"
2,0.16298523545265198,1.0,1.3977506160736084,110.04762268066406,109.88462829589844,1.0,0.6109265685081482,1.2347652912139893,0.01306686457246542,0.6577386260032654,0.0008805917459540069,0.00025720163830555975,0.003996239043772221,0.654168963432312,0.0001285512262256816,0.00111036014277488,0.6273091435432434,0.00018281536176800728,0.6546252369880676,617.9197387695312,1.0,621.15087890625,3251.394775390625,2633.47509765625,1.0,0.4765283167362213,3.231149435043335,0.06566854566335678,0.48124584555625916,0.008133229799568653,0.029956243932247162,0.014730878174304962,0.49364498257637024,0.011953352950513363,0.010307017713785172,0.4152708947658539,0.044523246586322784,0.628669023513794,"<reg_vae name=reg_vae, built=False>"
3,0.059287019073963165,1.0,1.130117654800415,52.735267639160156,52.67597579956055,2.0,0.6216680407524109,1.0708305835723877,0.00681837135925889,0.6749676465988159,0.00017602535081095994,5.14323910465464e-05,0.00046937339357100427,0.6631984710693359,0.0,0.0002896731602959335,0.6356906294822693,0.0,0.6673203110694885,304.42742919921875,1.0,307.0177917480469,4293.5419921875,3989.1142578125,2.0,0.5283861756324768,2.5903732776641846,0.06314853578805923,0.5957300066947937,0.008133229799568653,0.01144395861774683,0.01303116139024496,0.5094956159591675,0.0,0.0029605263844132423,0.4746414124965668,0.00039401103276759386,0.6679744124412537,"<reg_vae name=reg_vae, built=False>"
4,0.03257207199931145,1.0,0.9973400831222534,30.298694610595703,30.266122817993164,3.0,0.629524290561676,0.9647680521011353,0.0038423342630267143,0.687386155128479,0.0,0.0,0.0,0.6702951192855835,0.0,9.66276929830201e-05,0.6416194438934326,0.0,0.6760519742965698,138.59033203125,1.0,140.5426788330078,1574.1610107421875,1435.5706787109375,3.0,0.5346340537071228,1.9523433446884155,0.07034856826066971,0.7107906341552734,0.0,0.01144395861774683,0.0,0.5032897591590881,0.0,0.0001096491250791587,0.41305461525917053,0.0,0.65484619140625,"<reg_vae name=reg_vae, built=False>"
5,0.022665955126285553,1.0,0.9225099682807922,21.562973022460938,21.54030418395996,4.0,0.634890615940094,0.8998439908027649,0.0032010243739932775,0.6954866647720337,0.000176335743162781,0.0,0.0,0.6735976338386536,0.0,4.8344209062634036e-05,0.6482745409011841,0.0,0.681209146976471,66.58809661865234,1.0,68.18714141845703,1120.1094970703125,1053.5213623046875,4.0,0.534247875213623,1.599047303199768,0.08881453424692154,0.6300235986709595,0.0030983733013272285,0.010209806263446808,0.0,0.4285968244075775,0.0069970847107470036,0.0003289473825134337,0.5358012318611145,0.0,0.6843812465667725,"<reg_vae name=reg_vae, built=False>"
6,0.01853538304567337,1.0,0.8812500238418579,18.30594825744629,18.287410736083984,5.0,0.6366992592811584,0.8627146482467651,0.003450930817052722,0.696718156337738,0.0,0.0,0.0,0.6746957898139954,0.0,0.0,0.6530267000198364,0.0,0.6817939877510071,34.82890319824219,1.0,36.39542007446289,565.5254516601562,530.696533203125,5.0,0.49992072582244873,1.5665186643600464,0.12464529275894165,0.6281351447105408,0.015104570426046848,0.012453719042241573,0.028328612446784973,0.5264493823051453,0.020408162847161293,0.004385964944958687,0.39021050930023193,0.010244286619126797,0.5694299936294556,"<reg_vae name=reg_vae, built=False>"
7,0.01838204823434353,1.0,0.856685996055603,16.73305892944336,16.714677810668945,6.0,0.6383805871009827,0.8383038640022278,0.0046836454421281815,0.6976398825645447,0.0,0.0,0.0002349072165088728,0.6755884885787964,0.0,4.8302179493475705e-05,0.6567918062210083,0.0,0.6831933856010437,19.608121871948242,1.0,21.128219604492188,503.99859619140625,484.3905029296875,6.0,0.5047839879989624,1.5201003551483154,0.15393248200416565,0.5783939957618713,0.015104570426046848,0.0060585662722587585,0.048158641904592514,0.4606115520000458,0.001166180707514286,0.003837719326838851,0.5223503112792969,0.005122143309563398,0.5706297159194946,"<reg_vae name=reg_vae, built=False>"
8,0.01865825615823269,1.0,0.8413619995117188,16.501941680908203,16.4832820892334,7.0,0.6395166516304016,0.8227037191390991,0.005668587051331997,0.6953877806663513,0.00017627357738092542,0.0,0.00046970410039648414,0.6773934364318848,0.0,0.0,0.6611015200614929,0.0,0.6836113929748535,11.838845252990723,1.0,13.22767162322998,317.56500244140625,305.7261657714844,7.0,0.5264561176300049,1.388826847076416,0.12680530548095703,0.5500523447990417,0.0038729666266590357,0.008302479982376099,0.018130311742424965,0.570839524269104,0.0,0.0005482456181198359,0.5780118107795715,0.0007880220655351877,0.5142417550086975,"<reg_vae name=reg_vae, built=False>"
9,0.020645683631300926,1.0,0.8315515518188477,15.202654838562012,15.18200969696045,8.0,0.6416667699813843,0.8109058141708374,0.006314676720649004,0.6989356875419617,0.00017596340330783278,0.0002056661032838747,0.0,0.6788243055343628,0.0,9.652975859353319e-05,0.6605993509292603,0.0,0.6885591149330139,7.574459075927734,1.0,8.881373405456543,218.02313232421875,210.44866943359375,8.0,0.5397521257400513,1.3069148063659668,0.11551818996667862,0.5995742082595825,0.0015491866506636143,0.006956131663173437,0.018130311742424965,0.5410069823265076,0.002332361415028572,0.0001096491250791587,0.5410812497138977,0.0,0.6000406742095947,"<reg_vae name=reg_vae, built=False>"
10,0.02127702534198761,1.0,0.8213526606559753,15.231300354003906,15.21002197265625,9.0,0.6435011029243469,0.8000757098197937,0.007279074285179377,0.7019346952438354,0.0005284481449052691,0.00010297070548404008,0.0,0.6817545294761658,0.0,9.65996878221631e-05,0.662736713886261,0.0,0.6878034472465515,4.968510627746582,1.0,6.176753520965576,163.5703582763672,158.60186767578125,9.0,0.5568554997444153,1.208242654800415,0.07843801379203796,0.5792144536972046,0.00038729666266590357,0.00403904402628541,0.0005665722419507802,0.5249453783035278,0.0032069971784949303,0.0024122807662934065,0.5839697122573853,0.0,0.674941897392273,"<reg_vae name=reg_vae, built=False>"
11,0.022663656622171402,1.0,0.8136504888534546,14.918787956237793,14.896125793457031,10.0,0.6453076601028442,0.7909868359565735,0.0097191222012043,0.700727105140686,0.0,0.00015435274690389633,0.000234962411923334,0.6837490200996399,0.00012861736468039453,0.0,0.6662218570709229,0.0,0.690487802028656,3.396113395690918,1.0,4.512208461761475,132.007568359375,128.6114501953125,10.0,0.5742502808570862,1.1160953044891357,0.04118843004107475,0.5195286273956299,0.0,0.00044878266635350883,0.0,0.5152674317359924,0.000583090353757143,0.0008771930006332695,0.7117127776145935,0.0,0.6925140023231506,"<reg_vae name=reg_vae, built=False>"
12,0.023816663771867752,1.0,0.807022750377655,14.31940746307373,14.295591354370117,11.0,0.647120475769043,0.7832061052322388,0.009522129781544209,0.704238772392273,0.0001761493767844513,0.00020602626318577677,0.00023474179033655673,0.682833731174469,0.0,0.00014496955554932356,0.6688517332077026,0.0,0.6935739517211914,2.399162769317627,1.0,3.45033597946167,99.66023254394531,97.26106262207031,11.0,0.5850139260292053,1.051173210144043,0.019143618643283844,0.6245915293693542,0.0,0.0,0.0,0.5323356986045837,0.0,0.0019736841786652803,0.6313005089759827,0.0,0.7069626450538635,"<reg_vae name=reg_vae, built=False>"
13,0.024601075798273087,1.0,0.8022602796554565,14.199742317199707,14.175142288208008,12.0,0.6482065916061401,0.7776591181755066,0.009945305064320564,0.7030343413352966,0.0,0.00015464714670088142,0.0,0.6864315867424011,0.0,0.00014502562407869846,0.6708390712738037,0.0,0.6931677460670471,1.731306791305542,1.0,2.7428171634674072,88.97196960449219,87.24066162109375,12.0,0.5910886526107788,1.0115106105804443,0.01929185539484024,0.5309975743293762,0.0,0.00011219566658837721,0.0,0.5915216207504272,0.0,0.0027412280905991793,0.7310336232185364,0.0,0.6519088745117188,"<reg_vae name=reg_vae, built=False>"
14,0.026121949777007103,1.0,0.7966827750205994,14.150425910949707,14.124302864074707,13.0,0.6498368382453918,0.7705608606338501,0.011066855862736702,0.7072607278823853,0.00017624250904191285,0.0,0.0,0.6896886825561523,0.0,0.00033822961268015206,0.6698251962661743,0.0,0.693511426448822,1.2842668294906616,1.0,2.246013879776001,55.326637268066406,54.04236602783203,13.0,0.5999144911766052,0.9617469906806946,0.013298885896801949,0.6194176077842712,0.0,0.0,0.0,0.5757192373275757,0.0,0.0004385965003166348,0.668465793132782,0.0,0.6901834607124329,"<reg_vae name=reg_vae, built=False>"
15,0.027227723971009254,1.0,0.7918707132339478,13.878297805786133,13.851069450378418,14.0,0.6511746048927307,0.7646430134773254,0.011761432513594627,0.7103612422943115,0.00035223670420236886,0.00015438451373483986,0.0002349072165088728,0.6896392703056335,0.0,0.000531118712387979,0.6704349517822266,0.0,0.6958395838737488,0.947829008102417,1.0,1.864312767982483,43.06174087524414,42.11390686035156,14.0,0.609817385673523,0.9164838790893555,0.021705985069274902,0.5990543365478516,0.0,0.0,0.0,0.6411622166633606,0.0,0.0008771930006332695,0.705164909362793,0.0,0.6389151215553284,"<reg_vae name=reg_vae, built=False>"
16,0.02926269732415676,1.0,0.7883389592170715,13.551244735717773,13.52198314666748,15.0,0.6526616215705872,0.7590762376785278,0.013243681751191616,0.7080602049827576,0.00035242291050963104,0.00041184041765518486,0.00047014575102366507,0.6900997757911682,0.00012863391020800918,0.0005795981269329786,0.67647784948349,0.0,0.6975164413452148,0.715604841709137,1.0,1.6051149368286133,36.51333236694336,35.7977294921875,15.0,0.6164188385009766,0.8895099759101868,0.02064715512096882,0.5875111222267151,0.0,0.00011219566658837721,0.0,0.642801821231842,0.0,0.0008771930006332695,0.7110348343849182,0.0,0.6715426445007324,"<reg_vae name=reg_vae, built=False>"
17,0.03036360815167427,1.0,0.7855335474014282,13.201367378234863,13.171003341674805,16.0,0.6542316675186157,0.7551699876785278,0.01332937553524971,0.711660623550415,0.0003524850180838257,0.00015449583588633686,0.0009411764913238585,0.6926277279853821,0.0,0.0006761325057595968,0.6741740703582764,0.0,0.7004610896110535,0.5439481735229492,1.0,1.398929238319397,29.104869842529297,28.560922622680664,16.0,0.6253900527954102,0.8549811244010925,0.01660243049263954,0.6109794974327087,0.0,0.0,0.0005665722419507802,0.670943558216095,0.0,0.0020833334419876337,0.7222336530685425,0.0,0.6450551748275757,"<reg_vae name=reg_vae, built=False>"
18,0.031069213524460793,1.0,0.780225396156311,13.284754753112793,13.253686904907227,17.0,0.6565808653831482,0.74915611743927,0.015057194977998734,0.7117244601249695,0.000529007229488343,0.00015457543486263603,0.00047047753469087183,0.696707546710968,0.00012863391020800918,0.0014495555078610778,0.6794192790985107,0.0,0.7002731561660767,0.42062512040138245,1.0,1.2516038417816162,22.420148849487305,21.999523162841797,17.0,0.6299176216125488,0.8309786319732666,0.012811824679374695,0.6599531769752502,0.0,0.00011219566658837721,0.0,0.6790421605110168,0.0,0.0016447368543595076,0.6859027743339539,0.0,0.6471995711326599,"<reg_vae name=reg_vae, built=False>"
19,0.0332564115524292,1.0,0.7793283462524414,12.575922966003418,12.542667388916016,18.0,0.6583926677703857,0.746071994304657,0.016605747863650322,0.7155283093452454,0.00035217468393966556,0.0001543686375953257,0.0007045561214908957,0.6948032975196838,0.0,0.0009660435607656837,0.6809867024421692,0.0,0.7049252390861511,0.3282816708087921,1.0,1.1434078216552734,20.20696449279785,19.878684997558594,18.0,0.6355718374252319,0.8151261806488037,0.012536529451608658,0.6990706324577332,0.0,0.00011219566658837721,0.0,0.6975029110908508,0.0,0.0010964912362396717,0.6557807922363281,0.0,0.6449621319770813,"<reg_vae name=reg_vae, built=False>"
20,0.034095365554094315,1.0,0.7748796343803406,12.874505996704102,12.840411186218262,19.0,0.660481333732605,0.7407843470573425,0.016752002760767937,0.7168635129928589,0.0015878616832196712,0.00010297070548404008,0.0009389671613462269,0.6982925534248352,0.0010282776784151793,0.0014975122176110744,0.68309086561203,0.0,0.7066136598587036,0.256023108959198,1.0,1.0611011981964111,20.291223526000977,20.035200119018555,19.0,0.6376744508743286,0.8050781488418579,0.007157680578529835,0.666071355342865,0.0,0.00022439133317675442,0.0,0.689521849155426,0.0,0.0009868420893326402,0.6854366660118103,0.0,0.6650957465171814,"<reg_vae name=reg_vae, built=False>"
21,0.035189494490623474,1.0,0.7725012302398682,13.094510078430176,13.059318542480469,20.0,0.6625720262527466,0.7373117804527283,0.017111623659729958,0.7168245315551758,0.0005281690391711891,0.00010288065823260695,0.00023479689843952656,0.701833188533783,0.0006422607693821192,0.0013993437169119716,0.6885863542556763,0.0,0.7060660719871521,0.20694124698638916,1.0,1.0002797842025757,22.1472225189209,21.94028091430664,20.0,0.641618549823761,0.7933385968208313,0.00910592544823885,0.6873788833618164,0.0,0.0,0.0,0.7151167392730713,0.0,0.0004385965003166348,0.6756426692008972,0.0,0.6426143646240234,"<reg_vae name=reg_vae, built=False>"
22,0.035754840821027756,1.0,0.7691213488578796,13.001826286315918,12.966072082519531,21.0,0.6629841923713684,0.7333666086196899,0.018916763365268707,0.718974232673645,0.0012334801722317934,5.1440329116303474e-05,0.00046970410039648414,0.7019199728965759,0.0,0.0018338883528485894,0.6862287521362305,0.0,0.7078812122344971,0.16978518664836884,1.0,0.960134744644165,18.067466735839844,17.897680282592773,21.0,0.6426673531532288,0.790349543094635,0.0073694465681910515,0.6657071113586426,0.00038729666266590357,0.0,0.0,0.6874813437461853,0.0,0.000767543853726238,0.7045228481292725,0.0,0.669725775718689,"<reg_vae name=reg_vae, built=False>"
23,0.03643025830388069,1.0,0.7659665942192078,13.381561279296875,13.345130920410156,22.0,0.6646426320075989,0.729536235332489,0.02017352543771267,0.7220385670661926,0.0007047216058708727,0.00010295480024069548,0.001411432633176446,0.7020589113235474,0.0016711659263819456,0.0014975122176110744,0.6873404383659363,0.0,0.7106084823608398,0.1309821605682373,1.0,0.9181134700775146,14.63050365447998,14.499521255493164,22.0,0.6436915397644043,0.7871313691139221,0.01156240701675415,0.7045910954475403,0.0,0.00011219566658837721,0.0,0.7233931422233582,0.0,0.0004385965003166348,0.6647339463233948,0.0,0.6367018222808838,"<reg_vae name=reg_vae, built=False>"
24,0.03803052753210068,1.0,0.7643886804580688,13.347636222839355,13.309605598449707,23.0,0.6670693159103394,0.7263581156730652,0.02076512947678566,0.722499430179596,0.0010570824379101396,0.0008757018367759883,0.001411432633176446,0.7052516341209412,0.0009000900317914784,0.0008702378836460412,0.6916508078575134,0.0,0.712661862373352,0.11110637336969376,1.0,0.8861231803894043,16.66408348083496,16.552976608276367,23.0,0.647202730178833,0.7750168442726135,0.011520054191350937,0.6850164532661438,0.0,0.00011219566658837721,0.0,0.6863722205162048,0.0,0.0004385965003166348,0.6853780150413513,0.0,0.6918796896934509,"<reg_vae name=reg_vae, built=False>"
25,0.03818194195628166,1.0,0.7630041837692261,13.131500244140625,13.093317985534668,24.0,0.6668969392776489,0.7248222231864929,0.02095291204750538,0.721712052822113,0.00035242291050963104,0.00015439245908055454,0.0021156559232622385,0.7045184373855591,0.0011568123009055853,0.0014002897078171372,0.6927177906036377,0.0,0.7122449278831482,0.09427609294652939,1.0,0.8656967282295227,15.222315788269043,15.128040313720703,24.0,0.6481126546859741,0.7714205980300903,0.007581212092190981,0.6973129510879517,0.0,0.00022439133317675442,0.0,0.6900462508201599,0.0,0.0004385965003166348,0.6759490370750427,0.0,0.6903386116027832,"<reg_vae name=reg_vae, built=False>"
26,0.039546336978673935,1.0,0.7614943385124207,12.662184715270996,12.622636795043945,25.0,0.668368935585022,0.7219480276107788,0.02107333019375801,0.725460946559906,0.000881212530657649,0.0004118828219361603,0.003760281950235367,0.7075424790382385,0.0011574074160307646,0.0022705313749611378,0.6919368505477905,0.0,0.7125369310379028,0.08237645775079727,1.0,0.8492619395256042,14.265356063842773,14.182979583740234,25.0,0.6495097279548645,0.7668854594230652,0.005209436174482107,0.7016982436180115,0.0,0.00044878266635350883,0.0,0.6952846050262451,0.0,0.0002192982501583174,0.6807368397712708,0.0,0.6815922260284424,"<reg_vae name=reg_vae, built=False>"
27,0.039960552006959915,1.0,0.7600124478340149,12.670321464538574,12.630361557006836,26.0,0.6699976325035095,0.7200519442558289,0.02488887310028076,0.7256950736045837,0.00035211266367696226,0.00025720163830555975,0.0004695937968790531,0.7075410485267639,0.0023133272770792246,0.001931993872858584,0.6955012083053589,0.0,0.7151557207107544,0.07499445229768753,1.0,0.839448869228363,14.199525833129883,14.124531745910645,26.0,0.6519914269447327,0.7644543647766113,0.007221210282295942,0.7000678777694702,0.00038729666266590357,0.00022439133317675442,0.0011331444839015603,0.6955860257148743,0.0,0.000767543853726238,0.67852383852005,0.0,0.6958408951759338,"<reg_vae name=reg_vae, built=False>"
28,0.03958818316459656,1.0,0.7568702697753906,11.927393913269043,11.887805938720703,27.0,0.6710923910140991,0.7172821164131165,0.022874057292938232,0.725579559803009,0.0008805917459540069,0.00020583542936947197,0.0011748119723051786,0.7086647748947144,0.0016707363538444042,0.0016410850221291184,0.6982029676437378,0.0,0.7163271903991699,0.06509492546319962,1.0,0.8227056264877319,14.946624755859375,14.8815279006958,27.0,0.6532066464424133,0.7576106786727905,0.005738850682973862,0.6897766590118408,0.00038729666266590357,0.00033658702159300447,0.0005665722419507802,0.6853232979774475,0.0,0.0,0.6994025707244873,0.0,0.7011845707893372,"<reg_vae name=reg_vae, built=False>"
29,0.04138293117284775,1.0,0.7566363215446472,12.743212699890137,12.701830863952637,28.0,0.6716550588607788,0.715253472328186,0.023603418841958046,0.7294723987579346,0.00035223670420236886,0.0008756116149015725,0.002587017836049199,0.7098856568336487,0.0023133272770792246,0.00270518334582448,0.6953936815261841,0.0,0.7163854241371155,0.056652698665857315,1.0,0.8155909180641174,14.484779357910156,14.42812728881836,28.0,0.6544274091720581,0.758938193321228,0.007856507785618305,0.6835806369781494,0.0,0.0,0.0,0.7029220461845398,0.0,0.0002192982501583174,0.6965833306312561,0.0,0.6951583027839661,"<reg_vae name=reg_vae, built=False>"
30,0.04044879600405693,1.0,0.7543643116950989,12.918627738952637,12.878178596496582,29.0,0.672687292098999,0.7139154672622681,0.025236738845705986,0.7265130877494812,0.0005287275416776538,5.148270065546967e-05,0.0028208745643496513,0.7127733826637268,0.003084832802414894,0.0016422740882262588,0.699971616268158,0.0,0.7155629396438599,0.049577709287405014,1.0,0.8081414103507996,15.299545288085938,15.249967575073242,29.0,0.6541834473609924,0.758563756942749,0.006840032059699297,0.7043435573577881,0.0,0.00011219566658837721,0.0,0.6928824186325073,0.0002915451768785715,0.0,0.6841884255409241,0.0,0.6985954642295837,"<reg_vae name=reg_vae, built=False>"
31,0.04191213101148605,1.0,0.7543262839317322,12.427558898925781,12.385648727416992,30.0,0.6734108924865723,0.7124141454696655,0.02443324774503708,0.7284796833992004,0.0005289139808155596,0.0,0.004232306499034166,0.711158275604248,0.0015446003526449203,0.0015461178263649344,0.7000484466552734,0.0,0.7186536192893982,0.046521518379449844,1.0,0.7994638085365295,14.9222412109375,14.87571907043457,30.0,0.6566410660743713,0.7529423236846924,0.0044470797292888165,0.7102954983711243,0.0,0.00011219566658837721,0.0,0.6940458416938782,0.0,0.0004385965003166348,0.686189591884613,0.0,0.7006295323371887,"<reg_vae name=reg_vae, built=False>"
32,0.04231147840619087,1.0,0.7524667382240295,12.359630584716797,12.317317008972168,31.0,0.674959659576416,0.7101553678512573,0.02426932007074356,0.7295382022857666,0.0005281690391711891,0.0003602305368985981,0.00446323724463582,0.7132946252822876,0.0014146090252324939,0.0016906579257920384,0.702013373374939,0.0,0.7199746966362,0.04333985596895218,1.0,0.7944427132606506,16.416278839111328,16.372940063476562,31.0,0.6565756797790527,0.751102864742279,0.006395324133336544,0.7157064080238342,0.0,0.00033658702159300447,0.0,0.696869969367981,0.0002915451768785715,0.0002192982501583174,0.683728814125061,0.0,0.6941171288490295,"<reg_vae name=reg_vae, built=False>"
